CD14,CD123,CD38,CD3,CD19,CXCR3,CD11b,CD4,CD8,CD11c,CD16,CCR4_2,gdTCR,CD45RA,CX3CR1_1,CCR6,CD27,Vd2,CD127_1,CCR7,CD25,CXCR5,HLADR,CD56,cell
0,0,0.9692418567855849,0.7773798324308941,0.3136019134659559,1,0.09038102957914868,0.08081976159563864,1,0.003851584431417889,0.045814719342723464,0,0,0.07570494713829178,0,0,0.8447195329654483,0.009368362699124696,0.0034808768788678625,0.6821792897056314,0.5625425868217441,0,0.6696119210251312,0,Unassigned
0,0,0.4603921510799357,0.5733646291906886,0.808549540276608,0.0809386774555626,0.13486050322515036,0.31122507231096486,0.23154096825354145,0.06264171082064844,0.06537240436955025,0,0,0.7336859511852558,0,0.34249807510897734,0.15286707538284744,0,0.018088245588700296,0.46874025187745344,0.055256842281146946,0.14016479286374395,0.6641040220586084,0.035598012356740746,Unassigned
0,0,0.049655140141096475,0.018280892396244936,0.8888271838494123,0,0.02675920769997279,0,0.010271637473153771,0.0027720345701167104,0,0,0,0.8443295801524362,0,0.05516492632053747,0.5269981087989251,0,0,0.25691644451794404,0.04577749934593234,0,0.6270648140066919,0,B cells
0,0,0.026837440953935192,0.05012956610246907,1,0,0.020759081149949316,0,0.02473201252160115,0.5418064748934389,0.03628132980057457,0,0,0.6993330407136096,0,0.4953005438469734,0.10400611172581287,0,0,0.009937251740870677,0,0,0.7563452766038458,0.020938175902996556,B cells
0,0.01872643846945846,0.5076759756363093,0.06383747625476709,0.10844135781130167,0,0.016044792044631533,0.019471804093216367,0.025219008349344162,0.011726479648884144,0,0,0,0.05041236799872362,0,0,0,0,0,0.026856933221761,0,0,0.5334313419207168,0,Dendritic cells
0.5894788618589538,0.0824501379881794,0.7055396009318855,0.02853639479215963,0.10787934439950111,0,0.45571814985005676,0.21228264183316148,0.01628062696639006,0.39341622916549474,0.018521978844781246,0,0,0.030908275078389596,0.033417203838474845,0,0,0,0,0,0,0,0.3876771653095323,0,Classical
0.11602072331765118,1,1,0.07244064213821133,0.35377335068399024,0,0.4435040100874233,0.006599258372218955,0.028912441587385148,0.29252285373154413,0.011213022065238476,0,0,0.012242133128898488,0,0,0,0,0,0,0.46005983454842425,0,0,0,up
0,0,0.058216531125064634,0,0,0,0.32326374785096124,0,0.009103989426891418,0.21236880990984994,0,0.07601070305974095,0,0.5999057604660253,0,0,0,0,0.7421476812331161,0.007427195940685534,1,0,0.003958170900403751,0,Unassigned
0,0,0.14093173285265323,0.10010270502903679,0.03983505189594537,0,0.6487647229623736,0.03135547310041573,0.08817527919346414,0.3508633205169664,0.7852840634713001,0,0,0.06345884582146212,0.023513238771860834,0,0,0,0,0,0,0,0,0,Unassigned
0,0,0.8770530671483848,0.041709240050731865,0.2384470063419906,0,0.3447047514015822,0,0.0465753457962865,0.5230723986757895,0.4037675148804974,0,0,0.5036229637090835,0.12093719169521869,0,0.006872962467246836,0,0,0,0,0.0020462097481072964,0,0.2576579790275095,Unassigned
0,0,0.46767163616465274,0.0478138995789687,0.07749656724917071,0.36205333556105235,0.41023912444365834,0,0.06751479767936718,0.6659358494734455,0.10737074889730518,0,0,0.6085878547705685,0,0,0.5126235073413357,0.016706250802650705,0.1916253040559432,0.1048075160793179,0.18896134678042084,0,0.12450094505321771,1,CD16- NK cells
0.33725955133709606,0.05143461751234781,0.617633472864657,0.9867609714799446,0.1497045698507668,0.535704034433749,0.6940822342264108,0.3411863004940107,0.15163780110834307,0.749485441836154,0.2581045861422451,0.031125130699197544,0.8517947082285815,0.2138016281679296,0.24291783495750152,0,0.16982051977605322,0.9872764714801225,0.10329598190051524,0.017870608423698472,0,0,0.5042396993625348,0.09640683105441514,T cells
0,0,0.055923591057963615,0.9989867643667769,0.014272576678200114,0,0.050165111468795764,0,0.021816564823100973,0,0.04635181851184288,0,0,0.03536358280979313,0,0,0.01839622531768752,0.9998507381342038,0.06931602669976615,0,0,0,0,0.0640175208443967,TCRgd- T cells
0,0,0.06938495188380595,1,0.018167608349444767,0,0.0382684637478932,0,0.027509104948717434,0,0.012538045831115941,0,0.2077045654245291,0.04929363983185501,0,0,0.6276070089266415,1,0.430808990611661,0,0,0,0,0.017302723653689484,TCRgd- T cells
0,0,0.006491409137886505,0.7479558631529942,0,0,0,0,0.09155311223152304,0,0,0,0,0.04050761216214493,0,0.10173368156198762,0.0844160730397884,0,0.8161753317191779,0,0,0,0,0.03496682752271931,TCRgd- T cells
0,0,0.012978979090124711,0.7815637103339063,0,0.04881952462769987,0.004834875712164002,0,0.5988823570682467,0,0,0,0,0.04043886251832798,0,0.1672641070769864,0.6692782668473856,0,0.8421194241476574,0,0,0,0,0.03294478068470771,CD8+ T cells
0,0,0.01843094700451744,0.7975966769400878,0.020361900744305432,0.4042911585188112,0.04489565645850161,0.022137580723220644,0.9103981289577112,0,0.016029680417908553,0,0,0.04974305295062015,0,0,0.5018260811672235,0,0.6946536697706345,0,0,0,0,0.009660010421033777,CD8+ T cells
0,0,0.022935313966746668,0.8316892704223988,0.029674456262353863,0.7949213003806894,0.03822735577157594,0.03303128079821467,0.9538548437988548,0,0.018529148269675933,0,0,0.04788936428454069,0,0.00139909958325652,0.7968844885975779,0,0.9237282496671981,0.03371844152963284,0.017995655783900024,0,0,0,CD8+ T cells
0,0,0.02618602028612389,0.7747566394889879,0.018549059475846664,0.5566741354039215,0.022166603638518103,0.016385864546978098,0.8640993165714863,0,0.018037182085714858,0.6636548107946781,0,0.01088284093351293,0,0,0.8200606595181658,0,0.4305157447228467,0.17666921898319227,0,0,0.011054034532236325,0,CD8+ T cells
0,0,0.1409473779011417,0.7855385027028896,0.04423723777099935,0.44944860136860765,0.03433876153996592,0.019948637528137213,0.9193762035726123,0,0.01951988755665858,0.7715742870663427,0,0.019758203722342393,0,0,0.8522162339415438,0,0.06859919126134552,0.09360676108061446,0,0,0.48186581478351165,0,CD8+ T cells
0,0,0.1675266859656948,0.8229524166176999,0.03471148468088821,0.08322710566752996,0,0,0.06940341047241508,0,0,0.7449452517832803,0,0.011468197724672627,0,0,0.9059508650837053,0.014712005547611177,0.03315805598948592,0.1346277747799262,0,0,0.45333769070943286,0.025135548931760586,TCRgd- T cells
0.11504049085272687,1,0.607778472836702,0.0694444912408355,0.10934880712654006,0.5323628493175253,0.024373668262725263,0.8015782026430995,0.06718416954408782,0,0,0,0,0.781793741076573,0,0,0,0,0,0.060051680822802066,0,0,0.7922093326128219,0.026490909634733807,pDCs
0.08530704290090368,1,0.5944870776466723,0.03709038189652892,0.09516275362582377,0.06782037769611673,0.005797194103728731,0.5292294729768888,0.029499716536239468,0,0,0,0,0.5023400495659008,0,0,0,0,0,0.057259212289407384,0,0,0.7306765647732966,0.0145698842555957,pDCs
0,0.08392648955156419,0.548734658671769,0.07942849897436649,0.08267624958021244,0,0.04709114535337425,0.21816813278302,0.02924442621591319,0.6712625873573735,0.051683232954125156,0,0,0.06782716359166448,0.07010720332151936,0,0,0,0,0.03504765419404916,0,0,0.74918118591704,0.027821021017180904,mDCs
0.041238259621488416,0.01848319855851765,0.2403783041369992,0.051772352863349094,0.02767058162791481,0,0.2017013343081869,0.15928452529445603,0.023064526031434034,0.5781937290906748,0.049300875027720924,0,0,0.05158725996735564,0.08336352634666064,0,0,0,0,0,0,0,0.49717384750540733,0,mDCs
0.40399037022554707,0.14448550143569291,0.7087754340136223,0.11013582099570418,0.13559218655328964,0,0.2986593606687064,0.19067633645898233,0.03477534515155328,0.6289995968192478,0.06614943695079253,0,0,0.12113789113304589,0.08362884560043235,0,0,0,0,0,0,0,0.5252496666854145,0,Classical
0.7126590090712105,0.07939822489607004,0.8056178741824062,0.030015031751143346,0.16717829770922663,0,0.7019603021186083,0.17337005873545178,0.018035259456633344,0.6147772919830553,0.0478299919491937,0,0,0.03853264633469283,0.05210828711261616,0,0,0,0,0,0,0,0.4184288992500764,0,Classical
0.6976804274208683,0.11176065672560824,0.6310278356693024,0.11028198596239247,0.10645570117860616,0,0.5487585072044717,0.42934956795334583,0.04559268475698463,0.6850684104068419,0.08603563381178031,0,0,0.10417292877451545,0.1463710324319345,0,0,0,0,0,0,0,0.40461547529546704,0,Classical
0.1547804717774698,0,0.3033463615235633,0.05924900854128566,0.0448051575403278,0,0.549165739848698,0.13908884585869105,0.025783164748606813,0.4807633284126703,0.032676175199795175,0,0,0.023423990554043053,0,0,0,0,0,0,0,0,0.3032907420872844,0,Unassigned
0,0,0.4380227362191997,0.02533742773120412,0.0544576739613815,0,0.28334802412369586,0,0.09959503219924945,0.4662226639164527,0.12327384296743034,0,0,0.3532368318208994,0.05846636010449147,0,0,0,0,0,0,0.02192568401356703,0,0.4081085629911495,Unassigned
0,0,0.840249581997901,0.056630832782932954,0.20823314801918694,0,0.49486370624237774,0.010695075870588076,0.06413227228004598,0.6218629592120172,0.686872382349765,0,0,0.6261611528220645,0.2178765694013463,0,0.03147003639108068,0,0,0,0,0.035981483121221965,0,0.9156249533243989,CD16+ NK cells
0,0,0.776000371475108,0.653916787809813,0.21496243607787716,0,0.35145750847748936,0.3604158608962564,0.20887752188571793,0.21669005230897626,0.6409410721164778,0.016952908445022206,0,0.5872039797345212,0.0840985099127807,0,0.16073754545237623,0,0.04862132312556714,0.052175358620779516,0,0,0,0.3597238125036274,TCRgd- T cells
0,0,0.07234863769530779,1,0.02056427364939828,0,0.09532032818538444,0,0.03496903057832719,0.0036041933042533273,0.18990329863940944,0,0.19462219498447697,0.1005360020165737,0.02219122567489138,0,0.0016201233686924561,1,0.027015671917187872,0,0,0,0,0.5164848725689754,TCRgd- T cells
0,0,0.09508657606230009,0.9348221583114976,0.007131039350035989,0,0.031869325501862646,0,0.020734436903670557,0,0.00918115324041101,0,0,0.02944732697215244,0,0,0.2104489636537948,0.7114730543268794,0.06936243237980914,0,0,0,0,0.008329297575798743,TCRgd- T cells
0,0,0.03624526819361395,0.7334663160703944,0,0,0,0,0.010697785600247775,0,0,0,0.9158407355163126,0.7427742229057508,0,0,0.9498647823097642,0,0.42140957603229884,0.5067239878254796,0,0,0.012210780990706533,0,T cells
0,0,0.004325774193720785,0.8019800489342378,0,0.08546914984670481,0,0,0.08945944899754615,0,0,0,0,0.03959091368577149,0,0.15071327975691806,0.691000842291424,0,0.8055244474224059,0,0,0,0,0.2805536570624067,TCRgd- T cells
0,0,0.023474481191041195,0.8548335994623568,0.02318688889670785,0.7365237687036518,0.04839173266685506,0.01786660041985117,0.8517239305343601,0,0.015201359795954276,0,0,0.07101903229338097,0,0.008452329883118236,0.6901332191998354,4.2345422546032513e-4,0.7780118593744885,0,0,0,0,0.8471994984891811,CD8+ T cells
0,0,0.026750754628633498,0.7832151302027348,0.0287326266946498,0.3833393854317575,0.04033061961595502,0.03357102521385161,0.964777596819383,0,0.01759280712667645,0.029479532082099018,0,0.03542304868316398,0,0,0.7695961435757985,0,0.8588256584583827,0.2620579416699654,0.5329843164157138,0,0,0,CD8+ T cells
0,0,0.025273832986836896,0.7684086454815394,0.020840562543708394,0,0.021878272952494397,0.02049120119931782,0.8982667556360311,0,0.02434212229793915,0.6824083567646363,0,0.020564235686783977,0,0,0.7923156362505711,0,0.7308498760234043,0.5047315234743932,0.6746245119919683,0,0,0,CD8+ T cells
0,0,0.24848823546764187,0.9562533653191512,0.09007938019928481,0.786446807253032,0.11652785406330586,0.8855344173346827,0.920689348497007,0.0040256427484921635,0.047211149315915815,0.016238145456999697,0,0.5106654696341973,0.03821698366600278,0,0.9690200456258776,0,0.7564674015371028,0.8660885747993715,0.14136814859474123,0,0,0.04141334735757709,TCRgd- T cells
0,0,0.05971231179912572,0.8594551204057799,0.021840247346792827,0,0.0315565817693181,0.9574692892170726,0.0920341213403863,0,0.024447257335898507,1,0,0.01811842690272867,0,0.03807696789382844,0.9061539953329494,0,0.04312166798853399,0.1445502739016107,1,0,0.5918359811316071,0,CD4+ TEM
0.5008347349259383,0.06343111035176528,0.7196501186348873,0.1194927560097278,0.1337267467887749,0,0.8383300171750381,0.665052237049334,0.07833708171914867,0.7465274959183366,0.07926622446947956,0.01213525044151113,0,0.42796463402300833,0.25976638716751993,0,0,0,0,0.005154608145800251,0,0,0.744846278328716,0.024913739625661704,mDCs
0.3761698153342274,0.13347515190663073,0.6804163836159033,0.12271030540447826,0.11695960042551352,0,0.4971219307472009,0.5325101798100884,0.060547488915566834,0.7451658181279953,0.09550240727108172,0.01050129278898378,0,0.5504842804880258,0.22379694955356447,0,0,0,0,0.011498358320569207,0,0,0.7623992994058383,0.025723670210202578,mDCs
0.4670663647571109,0.1065691080721761,0.504569282652292,0.0628073079387523,0.07302854253381329,0,0.40179392781985224,0.4599067022130265,0.03866085150175485,0.6780258299898707,0.08453992756465366,0,0,0.08715739339692817,0.16763332554227584,0,0,0,0,0,0,0,0.6217124526622674,0.007559664991788375,Classical
0.5114548724240986,0.055836153361606196,0.43084675997744803,0.05294559581717088,0.06000512846118635,0,0.6332821208309105,0.16427795540367848,0.027364132706142588,0.6835540982958341,0.07794152094117325,0,0,0.07151705772545082,0.08599550768437841,0,0,0,0,0,0,0,0.48700345185579624,0,Classical
0.41470718256058947,0.04998817634395263,0.7350486144844395,0.10520164905523327,0.13806006326093404,0,0.7555495965241923,0.1810877172194578,0.038920609669949056,0.5658915913493751,0.041180384826237516,0,0,0.06142807578142081,0.07896115793429255,0,0,0,0,0.026558055023294065,0,0,0.5686043371664856,0,mDCs
0.8764199399843984,0.09628560151937947,0.7344427493833098,0.16228275519333585,0.15034856495993415,0,0.8257873812879919,0.42171541390259054,0.04644051774280333,0.8005013656025899,0.136341175900012,0.011900825325358785,0,0.06436028186596288,0.12962175834895656,0,0,0,0,0,0,0,0.4428599740265175,0,Classical
0.6426080579792842,0.06819842594535125,0.6933729795508288,0.2132380993349243,0.1345615126688661,0,0.6936695169948636,0.153475895669517,0.04432416276011997,0.6853474992890972,0.10684496777671076,0,0,0.05768427744095262,0.08796996088308003,0,0,0,0,0.002043583289056387,0,0,0.37910448205603825,0,Classical
0.6634366475235275,0.06094370839545955,0.6981363642393135,0.078787178672577,0.1196945203369275,0,0.6495411601830424,0.1410742185567424,0.024640059245426383,0.5899923960626476,0.049861576956263365,0,0,0.03678622059301392,0.036883236541825216,0,0,0,0,0,0,0,0.18839714313757905,0,Unassigned
0.3995075223820897,0,0.4603912025353685,0.06882112590612555,0.06318467667917063,0,0.8690081872824208,0.1650397570438069,0.03479953021048896,0.6709225340369298,0.061544504491626434,0,0,0.026994977484512295,0.03871608197134078,0,0,0,0,0,0,0,0.08863117716162833,0,Unassigned
0.6442616190370873,0.04259897685458073,0.639058145073091,0.12731708442249795,0.12079086807476362,0,0.9053058513344576,0.4568663805096646,0.061350184760254715,0.7272618867556655,0.08317895324172372,0,0,0.03197906427964799,0.10769296324048995,0,0,0,0,0,0,0,0.11554952809517106,0,Unassigned
0.025727230888307348,0,0.6035910418085261,0.7105117186615622,0.2715171708498162,0.7405084390009457,0.5587695886608678,0.6930664011476129,0.40754675090874476,0.4566412760252127,0.49837207251391613,0.09376083164645782,0,0.3369441747532491,0.16668934453225187,0.025087213540902306,0.27582729853892896,0,0.27947568607740014,0.13173818908443458,0.05203002613763643,0,0.1207443968119524,0.11808873441413548,CD4+ TEM
0,0,0.03736927982677655,0.8730210071748236,0.013337363485540514,0.23918786479818283,0.11487181612720891,0.8767927513787879,0.4969760593563921,0,0,0,0,0.043747377636143316,0.09589276009045825,0,0,0,0.1955077239133285,0,0,0.02214341437512776,0,0.9809539624744175,TCRgd- T cells
0,0,0.02378344228129415,0.8768394101711822,0.009545838333676906,0.47755979402453264,0.1274944470627855,0.8876758572662687,0.13671556097034795,0,0,0,0,0.09372227553411014,0.05597557776020652,0,0,0,0.6773539378116988,0,0,1.103032375437156e-4,0,0.9436294039958432,CD4+ TEM
0,0,0.04769296523923452,0.7754132203899214,0.003611167048466923,0,0,0,0.036808435340804725,0,0,0,0.18301392315962886,0.0897327036236441,0,0,0.7375795923559548,0,0.066041915662135,0.004265538033654763,0,0,0,0,TCRgd- T cells
0,0,0.07815322916475864,0.8535457083759367,0.04117982229801367,0.3407977597056214,0.062079681369948056,0.7588357227735641,0.8464669601806833,0,0.017158924372791106,0,0,0.09456490386485056,0,0,0.7195573762494895,0,0.708447692063415,0.06843351253686672,0.05366757714677917,0,0,0.018023978504335063,TCRgd- T cells
0,0,0.0198812332520724,0.8543034553414256,0.007662247125124483,0.3095642312926068,0.10385837103806214,0.9032676260444399,0.49494107894252565,0,0,0,0,0.021524634589375292,0.05723328125846486,0,0,0,0.7194511717743074,0,0,0,0,0.024232132235250493,TCRgd- T cells
0,0,0.10241916510913096,0.8939843478523091,0.04952668488117601,0.30613852135171016,0.08357663249567752,0.8814689729021558,0.8748960679267073,0,0.036473447763195666,0.6388246117900579,0,0.12469839459202936,0,0,0.8592286737353148,0,0.8529208583944449,0.5651231098276891,0.6731829979008372,0,0,0,TCRgd- T cells
0,0,0.004480783062111273,0.7660563804044873,0,0,0,0,0.01658147591890451,0,0,0.47087797835742456,0,0.02376148681916865,0,0,0.8350253418402976,0,0.7439104379514524,0.5174983111194517,0.5080188206895585,0,0,0,TCRgd- T cells
0,0,0.0335306893806501,0.8344927690815519,0.009074412590622447,0,0.01967768093314028,0.8677314070593577,0.06425739246663567,0,0,0.6796739460703316,0,0.007969104798632992,0,0,0.8351477043233994,0,0.024583970493190093,0.1382081012754915,0.9464592772757072,0,0.4447373399850617,0,CD4+ TEM
0,0,0.01665744807125052,0.8452198029828916,0.009072338715968048,0,0.02434402927354458,0.9236059831115725,0.0744159511812918,0,0.01889961450842263,1,0,0.008328299722623722,0,0.08188502576893407,0.9299508131262442,0,0.04287315850184561,0.08257695447726796,1,0,0.20088806819429855,0,CD4+ TEM
0.6475223087883779,0.16487076769890152,0.726325786773532,0.21738696017978124,0.936227140565212,1,0.7642450119929819,0.4955442683675507,0.14883036360140997,0.7897335643101845,0.24733712234927385,0.05410542361870624,0.3077351378504392,0.9031523292751027,0.2994190309172686,0.8450214559864421,0.1707879894416633,0.019317336527471102,0.015098594243584113,0.5825456517086695,0.14486352290497906,0.2089375469443429,0.8034396900768678,0.10056010903165304,Classical
0.6235675496235784,0.11726874169086317,0.7054957448288218,0.1284106547368457,0.14015307543878716,0,0.6764258650506938,0.3060083074266392,0.05199891308673893,0.7112515658173038,0.09212751887433254,0.002257330978221678,0,0.48442243228953885,0.12486960579783021,0,0,0,0,0.004481947455354309,0,0,0.5513484267620185,0,Classical
0.3221065369129246,0.12249802227551064,0.6568121236028109,0.1398864590994476,0.11954723248719952,0,0.4727555932169081,0.3736670949974069,0.05963306352491988,0.813822406619568,0.1308278918366764,0.02303535496729501,0,0.11504826328749884,0.2662959772893992,0,0,0,0,0.012399960192140411,0,0,0.7869901948832629,0.03450242702651318,mDCs
0.6450507626579032,0.133794266704433,0.6727637372822723,0.09116758369521998,0.13113528949028902,0,0.5597292744604969,0.17763213287642707,0.04086633648321104,0.7503181445933522,0.11284668413065425,0.01076927295138128,0,0.12606000133949724,0.13321235202450443,0,0,0,0,0.013604628564867273,0,0,0.6266125321025072,0.0047598333370566966,Classical
0.6364651259929616,0.06723030380524839,0.8650301484691337,0.09746780108692416,0.3784315630704464,0,0.840026238570757,0.3476479288002046,0.05891202647383993,0.7304350683691914,0.09388838656660022,0.0037085592458764587,0,0.061008010357916184,0.11881541532788349,0,0,0,0,0.009054205042178269,0,0,0.5599949874163375,0,Classical
0.7387590704367817,0.11373392870660427,0.7679281754412728,0.23677043704009249,0.16195643742620316,0,0.77343159957911,0.17754403627584,0.063032147957744,0.8016361330864246,0.14975247659801452,0.019120584045166766,0,0.08106443434405639,0.14226013514214889,0,0,0,0,0.015382121705867549,0,0,0.5984688992421897,0.004842863197749851,Classical
0.8092122332934402,0.06844337011238046,0.6742827796435772,0.07147334963938318,0.11721415321549541,0,0.8621729004322531,0.11344581391483351,0.04294659322431785,0.7768448000301132,0.08895703839240897,0.012055036570683271,0,0.0499851075995584,0.11932685433189899,0,0,0,0,0.0024206591846166908,0,0,0.5029391078770127,0,Classical
0.7399462050195771,0.056240085317731704,0.6842576663611923,0.08984319754830059,0.13030815476316726,0,0.8907034069492705,0.15899674104492018,0.04075466312012291,0.7842185939575697,0.13235367304433576,0.01029022242199448,0,0.04184679466052542,0.09148239183031681,0,0,0,0,0,0,0,0.2632825486191904,0,Unassigned
0.6247303469941511,0.028696109992838205,0.4035668328665671,0.09992867398059806,0.07123499365767504,0,0.959673766699714,0.4011721522243681,0.057153319078660954,0.7725734717012616,0.08810544508393145,0.013868858388903045,0,0.03479884742699127,0.11509900786637063,0,0,0,0,0,0,0,0.34579084157678425,0,Unassigned
0.68806774922851,0.04262810612087056,0.6840637126064383,0.15105007820652688,0.1258747091084575,0,0.9321845799491182,0.5882531470147087,0.07973278883779296,0.7821904064785548,0.12108470446614104,0.007822268272101092,0,0.040861528205659234,0.15008415058331143,0,0,0,0,0,0,0,0.32284728103399957,0,Unassigned
0,0,0,0.6777423262904573,0,0,0.016583784212220523,0.6768109664158277,0.03195824968648386,0,0,0,0,0.0020036780236608307,0,0,0.008937487096737652,0,0.2626440938064035,0.0028830760376501144,0.01601270768723163,0,0,0,CD4+ TEM
0,0,0.028224090275438922,0.8689897721466826,0.006935487136637151,0,0.09290153648370347,0.8321004783045587,0.41944758379183217,0,0,0,0,0.0354461273691158,0.09922082925698485,0,0,0,0.09429791252196235,0,0,0.011401657381824698,0,0.07871159101373708,CD4+ TEM
0,0,0.019561331616693878,0.8550322070005115,0.006316721047663706,0.011186254332866385,0.0965225906423106,0.8479949887918015,0.08880469209854282,0,0,0,0,0.044486725884973655,0.09798438862137518,0,0,0,0.09760610614677112,0,0,0.016839577074804046,0,0.8415156260273157,CD4+ TEM
0,0,0.00810086619307235,0.7915674494367521,0.003130981868332865,0.04784573791396549,0.055111007646419616,0.9489025518862627,0.08144820120447746,0,0,0,0,0.012125474311466478,0,0,0,0,0.9622121777161481,0,0.03982925994643131,0,0,0,CD4+ TEM
0,0,0.0019623854117980255,0.7794145757157893,0,0,0.02554369120115202,0.8810431269656581,0.06283460714908204,0,0,0.03117998147619345,0,0.0031856376199566284,0,0,0,0,0.8368171904278855,0.051124051399483526,0.47134764247057753,0,0,0,CD4+ TEM
0,0,0.007509677735788322,0.809107743638506,0.0041721326014604095,0,0.03336340377977994,0.9602406171270967,0.08120039375668679,0,0,0.25830384921639465,0,0.007331627703370998,0,0,0,0,1,0.04596258326748572,0.7935953792305227,0,0,0,CD4+ TEM
0,0,0.007162972450765517,0.7957326443357664,0.001992007135742978,0,0.026454821944614765,0.9667700420501345,0.08276371186421828,0,0.00886924112549366,0.8672267842930446,0,0.00549704879753822,0,0,0.0014556703799646548,0,0.9828007437427114,0.5283113267030665,0.7448410612005951,0,0,0,CD4+ TCM
0,0,0.010806438089094648,0.8020345435014393,0.007081441157628018,0,0.03602345052192393,0.9936909389787659,0.08755643348326159,0,0.01572659097256667,1,0,0.008073692037561234,0,0,0,0,0.9541417081397747,0.068601339932349,0.8352081838360433,0,0,0,CD4+ TEM
0,0,0.015567933805234399,0.7837044481602047,1.664262466195291e-4,0,0.023362267062193263,0.9067439705477653,0.06262663532709135,0,0.01025719531717993,0.8699716325665616,0,0.006315017859152889,0,0,0.026228885455297363,0,0.2449071351481087,0.06781216936703123,0.7069759230688635,0,0.0410421696824637,0,CD4+ TEM
0,0,0.013682263202502357,0.8059770876145866,0.003491225894256043,0,0.018589589758805248,0.8718518412546035,0.0649807089218405,0,0.0041367789558599466,0.8386831961574275,0,0.0010508062662458106,0,0,0.6255006348980321,0,0.042759486081780845,0.07194110619576788,0.8572467226679152,0,0.09198492075458058,0,CD4+ TEM
0.6882985769650604,0.11802137469952219,0.8260084897869898,0.13978991766824297,0.19355054172145,0,0.7945238978521126,0.5823424120174863,0.07106393683725085,0.7500803867327329,0.09751401248099782,0.010299120485352057,0,0.6850008794709149,0.19643296727105228,0,0,0,0,0.0034594314815444027,0,0,0.6458502945343664,0.002309627410481143,Classical
0.6590845123145856,0.14906561503003501,0.7435544860784055,0.12760235062734268,0.15160671942399873,0,0.7468730595676217,0.39753594033169143,0.06238850982188521,0.8553137134822935,0.19798226849148187,0.033049970060767035,0,0.43416810899112646,0.21270247101579426,0,0,0,0,0.013629787244421036,0,0,0.7338634038709874,0.021984499615333736,Classical
0.7868405757279637,0.14537119314415747,0.7430243383187146,0.1655793184921704,0.14129863557348635,0,0.6249491037507873,0.5336869465724927,0.0720978448477414,0.8083644653346179,0.157938374789046,0.01793971451997177,0,0.1171687298973206,0.2356217436735997,0,0,0,0,0.005576623638322842,0,0,0.6362834580410386,0.007185875195962683,Classical
0.6830739903997093,0.10221285165811458,0.6712877728316786,0.13245490263711554,0.1276495510615185,0,0.7617802878162814,0.35629006495689103,0.04910715221537972,0.7942163879603485,0.1294994357666944,0.01833325718118256,0,0.08676868445916311,0.8418743517529165,0,0,0,0,0.013340201336956497,0,0,0.6714945826957212,0.015003306690301029,Classical
0.3689029749863494,0.06057198875547887,0.7485765200662797,0.15150906621284188,0.13755750064125757,0,0.808447573673983,0.22230350474121374,0.0652013043012005,0.7678671999396787,0.0890236203347036,0.01765924189836006,0,0.09307231895197529,0.1129172586641308,0,0,0,0,0.01857835533101211,0,0,0.721573633920847,0.023837879337658616,mDCs
0.5924478545599723,0.046926173768562694,0.7267644584837233,0.2123275410569867,0.16521167663664055,0,0.9508548630326694,0.17022581310045973,0.07373481447083752,0.8113929184683583,0.11575316433877947,0.014536196776702285,0,0.04385823517735218,0.1014409372914622,0,0,0,0,0.01000808261201109,0,0,0.4420549183775021,0,Classical
0.6985351345509072,0.07789979350174954,0.6959718228502343,0.1153746014394091,0.13851364515463074,0,0.8347838189235488,0.18332930611403317,0.056191388659295675,0.8389433736774594,0.33378875100127614,0.024638128500704598,0,0.08374100928121703,0.15387761798051083,0,0,0,0,0.007335005020141357,0,0,0.5206582190691702,0,Classical
0.3786670233139683,0.013479978018487519,0.5469755817094661,0.08366933515385261,0.08745298354607271,0,0.8973959896056963,0.12497510353101685,0.039708863110411635,0.700726641895564,0.06530369446965333,0,0,0.028827000461756395,0.055364933581852085,0,0,0,0,0,0,0,0.3820559028813241,0,mDCs
0.5697167872106562,0.02994261421152707,0.66145573655608,0.0524481828424156,0.11839858205487987,0,1,0.37339246588240094,0.04739017012921478,0.7965167630382067,0.08598513776849048,0.01303252274703916,0,0.033750900822061655,0.0967439688751679,0,0,0,0,8.121266881815562e-4,0,0,0.4717585911101911,0,mDCs
0.48740795837890816,0.023354894631877808,0.4754863067077307,0.10856727097200612,0.08908304526735246,0,0.9971789931352869,0.6561639097067464,0.0691821700208611,0.7927085171205931,0.0822073366536031,0.01185736339897112,0,0.03043434396358277,0.14571869408353944,0,0,0,0,0,0,0,0.49221693947552464,0,Classical
0,0.0065078793962836225,0.39196852205791677,0.22216577523084222,0.06159444889971552,0,0.6519014832896185,0.0507496108192812,0.0771225999419895,0.3328319508622725,0.057125125695164605,0,0,0.050997508881403135,0,0,0,0,0,0,0,0,0.05465333227516504,0,Unassigned
0,0,0.032094124549404704,0.8669131104111125,0.006499307712383626,0,0.08176528909451761,0.845773519653014,0.06286137033267879,0,0,0,0,0.02556403781931009,0.12329449649433462,0,0,0,0.060894728754343985,0,0,0.004931575899696668,0,0.042809509576083024,CD4+ TEM
0,0,0.014879874938963733,0.8352464619673118,5.714255648454787e-4,0,0.07261061819748921,0.8799096420319764,0.08070778588275697,0,0,0,0,0.01575326150059992,0.042564635521798545,0,0,0,0.5801377115221796,0,0,0,0,0.015601679292110574,CD4+ TEM
